470,0.77971,2.13082,0.76072,1.34477,0.79975,1.32401,2.23472,0.7495,396,394,392,413,548,592,1045,1064,1072,1333,1037,1463,1795,2021,2231,2022,2477,2476,2799,2652,3460,3459,3458,3822,3820,3821,4182
480,0.78368,2.15026,0.76766,1.33261,0.79756,1.33122,2.22261,0.74544,396,394,392,414,551,582,1046,1065,1075,1044,1335,1037,1471,1807,2021,2239,2477,2476,2804,2652,3459,3460,3820,4182
490,0.78098,2.13696,0.76291,1.3409,0.79618,1.33576,2.21506,0.7429,396,394,392,414,554,574,1047,1067,1077,1044,1337,1037,1481,1820,2021,2246,2022,2478,2476,2810,2652,3459,3461,3460,3822,3821,4182
500,0.7863,2.16338,0.77234,1.32452,0.79775,1.33058,2.22368,0.74579,396,394,392,395,414,557,568,1048,1068,1080,1045,1340,1037,1491,1832,2021,2252,2022,2478,2476,2815,2650,3459,3461,3457,3821,3820,4182
510,0.77877,2.12627,0.7591,1.34764,0.7987,1.32745,2.22892,0.74755,397,394,392,395,414,559,563,1049,1070,1084,1045,1342,1037,1502,1844,2021,2256,2478,2475,2819,2650,3459,3460,3821,3820,4183
520,0.78034,2.13385,0.7618,1.34286,0.80075,1.3207,2.24032,0.75137,396,394,392,415,561,560,1049,1071,1085,1046,1344,1037,1511,1855,2021,2258,2022,2478,2476,2822,2649,3459,3460,3457,3821,3819,3820,4183
530,0.78319,2.14785,0.7668,1.3341,0.79883,1.32702,2.22964,0.74779,397,395,393,396,416,563,555,1049,1074,1087,1047,1346,1037,1519,1865,2021,2260,2022,2478,2476,2825,2647,3459,3460,3822,3820,4182
540,0.78608,2.16227,0.77195,1.32521,0.80018,1.32258,2.23713,0.7503,397,394,393,396,416,566,551,1050,1076,1090,1047,1349,1039,1524,1872,2021,2261,2479,2476,2825,2644,3460,3461,3459,3821,4182
550,0.78555,2.15962,0.771,1.32683,0.80098,1.31991,2.24165,0.75182,396,394,416,570,548,1049,1077,1092,1048,1351,1039,1528,1878,2021,2261,2022,2478,2475,2825,2639,3459,3460,3458,3820,4182
560,0.77882,2.12649,0.75917,1.34751,0.80011,1.32281,2.23673,0.75017,396,394,395,416,573,544,1048,1078,1093,1353,1038,1532,1882,2021,2262,2022,2478,2476,2825,2634,3459,3461,3460,3822,3821,4183
570,0.78418,2.15276,0.76855,1.33106,0.79996,1.32331,2.23589,0.74989,396,394,393,395,416,575,543,1047,1079,1095,1048,1355,1038,1536,1885,2021,2263,2478,2476,2825,2629,3459,3460,3821,3820,4183
580,0.78821,2.17313,0.77582,1.31859,0.80243,1.31511,2.24983,0.75456,397,395,394,396,416,577,540,1046,1079,1097,1048,1357,1037,1539,1888,2020,2263,2021,2479,2476,2823,2623,3459,3460,3461,3820,3821,4182
590,0.79311,2.19874,0.78496,1.30323,0.79997,1.32328,2.23594,0.74991,397,396,394,417,580,539,1047,1080,1099,1049,1360,1038,1543,1891,2021,2262,2022,2478,2475,2823,2616,3460,3459,3461,3820,4182
600,0.78431,2.15338,0.76877,1.33068,0.80101,1.31982,2.24182,0.75188,397,394,417,582,536,1046,1081,1100,1048,1362,1038,1547,1895,2021,2263,2478,2476,2823,2608,3459,3461,3460,3820,4182
610,0.78438,2.15375,0.7689,1.33045,0.80552,1.30477,2.26767,0.76055,397,396,394,417,584,534,1046,1082,1101,1048,1365,1036,1552,1898,2021,2262,2022,2478,2475,2824,2599,3460,3461,3459,3820,3819,4182
620,0.78393,2.15148,0.76809,1.33185,0.80323,1.31244,2.25442,0.7561,397,394,395,417,585,534,1046,1082,1102,1049,1367,1037,1558,1900,2021,2262,2022,2479,2476,2824,2590,3459,3461,3458,3820,3819,4182
630,0.79474,2.20745,0.78808,1.29808,0.80495,1.30668,2.26435,0.75943,397,396,394,395,418,586,532,1045,1080,1103,1047,1369,1037,1565,1902,2022,2263,2479,2476,2824,2580,3460,3461,3458,3820,4181
640,0.78726,2.1683,0.7741,1.32152,0.80342,1.31181,2.25549,0.75646,398,396,394,395,397,418,585,528,1045,1079,1103,1046,1371,1036,1571,1903,2021,2265,2022,2479,2476,2823,2570,3459,3460,3820,4180
650,0.79179,2.19176,0.78247,1.30738,0.80531,1.3055,2.26641,0.76012,399,396,394,395,397,418,586,528,1045,1079,1104,1046,1373,1036,1579,1905,2021,2266,2022,2478,2476,2825,2561,3459,3461,3460,3820,4181
660,0.78824,2.17331,0.77589,1.31848,0.80631,1.30214,2.27225,0.76208,399,397,395,396,418,585,526,1043,1078,1104,1045,1375,1037,1586,1909,2022,2268,2023,2479,2476,2825,2555,3459,3460,3458,3819,3820,4180
670,0.79729,2.2213,0.79302,1.28999,0.80706,1.29961,2.27667,0.76357,399,397,396,419,585,525,1043,1077,1104,1044,1377,1037,1595,1915,2023,2269,2479,2478,2824,2552,3458,3459,3460,3820,3819,4182
680,0.79121,2.18868,0.78137,1.30922,0.80949,1.29139,2.29116,0.76843,399,397,396,419,585,525,1042,1076,1103,1043,1378,1037,1605,1929,2022,2268,2023,2479,2824,2550,3459,3460,3458,3819,4179
690,0.78978,2.18124,0.77872,1.31368,0.81017,1.28907,2.29528,0.76981,399,397,396,400,420,584,523,1041,1075,1103,1042,1380,1036,1615,1995,2021,2272,2022,2479,2826,2549,3459,3460,3818,3817,3819,4177
700,0.7972,2.22076,0.79283,1.2903,0.81095,1.28642,2.3,0.77139,399,396,397,400,420,584,524,1041,1074,1102,1381,1035,1627,2018,2022,2272,2479,2478,2829,2548,3459,3460,3458,3819,3818,4180
710,0.78991,2.18193,0.77896,1.31327,0.80669,1.30086,2.27449,0.76283,399,397,396,401,420,582,524,1042,1073,1101,1041,1383,1035,1643,2030,2024,2278,2022,2479,2478,2836,2548,3458,3459,3818,3819,4181
720,0.78756,2.16983,0.77465,1.32059,0.8086,1.2944,2.28584,0.76664,401,398,397,420,580,524,1042,1071,1099,1039,1384,1034,1662,2020,2023,2275,2022,2478,2846,2546,3459,3460,3458,3457,3818,3817,4181
730,0.79173,2.19143,0.78236,1.30758,0.80775,1.29729,2.28074,0.76493,400,399,398,396,420,580,526,1041,1069,1097,1039,1386,1034,1682,2020,2023,2274,2478,2864,2543,3459,3460,3817,3818,4179
740,0.79852,2.22805,0.79543,1.28608,0.8135,1.27772,2.31567,0.77665,401,399,398,420,578,523,1040,1067,1095,1039,1387,1033,1702,2023,2022,2273,2478,2883,2540,3458,3459,3460,3461,3818,3819,4183
750,0.79804,2.2254,0.79448,1.28762,0.81297,1.27955,2.31236,0.77553,401,400,398,402,420,575,521,1041,1065,1094,1038,1388,1033,1721,2024,2023,2270,2479,2929,2535,3459,3460,3458,3819,3818,4180
760,0.80226,2.24904,0.80292,1.27408,0.81608,1.26888,2.33181,0.78206,401,402,400,420,570,519,1042,1063,1093,1037,1390,1034,1741,2024,2022,2269,2023,2480,2479,3037,2523,3459,3460,3818,4178
770,0.79626,2.21568,0.79101,1.29326,0.81925,1.25787,2.35221,0.7889,401,402,400,420,563,516,1041,1061,1092,1035,1391,1034,1761,2023,2022,2268,2480,2481,3007,2503,3458,3459,3818,3817,4181
780,0.80709,2.27697,0.81289,1.25845,0.81979,1.25599,2.35574,0.79008,401,402,419,557,514,1040,1059,1091,1034,1392,1033,1784,2024,2023,2269,2480,2482,3021,2484,3457,3458,3459,3460,3818,3817,4182
790,0.80699,2.27641,0.81269,1.25876,0.82308,1.24448,2.37752,0.79739,400,401,402,419,554,515,1039,1057,1089,1033,1392,1034,1811,2023,2268,2482,2481,3014,2480,3457,3459,3460,3818,4182
800,0.80937,2.29056,0.81775,1.25099,0.82058,1.25324,2.36091,0.79182,402,401,403,420,553,517,1037,1055,1086,1031,1393,1034,1835,2024,2269,2484,2483,3017,2485,3456,3458,3460,3817,3816,4181
810,0.80564,2.2685,0.80987,1.26315,0.82412,1.24083,2.38452,0.79974,402,401,403,420,552,519,1037,1053,1084,1030,1393,1035,1859,2024,2267,2482,2483,3014,2489,3460,3458,3461,3818,3817,4181
820,0.8077,2.28059,0.81419,1.25645,0.82673,1.23157,2.40244,0.80575,404,403,420,545,517,1036,1052,1082,1029,1394,1880,2024,2023,2268,2481,2482,3017,2490,3458,3459,3460,3818,3817,4182
830,0.80871,2.28663,0.81634,1.25313,0.82471,1.23872,2.38858,0.8011,405,404,420,536,514,1036,1051,1081,1029,1395,1037,1898,2023,2022,2271,2483,2485,3016,2489,3459,3460,3462,3818,3817,4182
840,0.80956,2.29173,0.81816,1.25035,0.82105,1.25158,2.36403,0.79287,406,405,420,530,513,1036,1050,1079,1028,1395,1039,1909,2024,2022,2274,2485,2484,3016,2488,3459,3457,3460,3817,3818,4181
850,0.81559,2.32891,0.83144,1.23039,0.83232,1.21154,2.44217,0.81907,405,404,406,420,529,515,1037,1049,1078,1028,1395,1042,1917,2023,2022,2275,2485,3016,2490,3459,3456,3457,3460,3819,3818,4183
860,0.80652,2.27366,0.81171,1.26028,0.82684,1.2312,2.40317,0.80599,404,405,419,529,516,1036,1047,1077,1027,1395,1043,1928,2022,2277,2023,2484,2485,3014,2490,3456,3457,3459,3458,3817,3818,4184
870,0.81021,2.29562,0.81955,1.24823,0.82871,1.22453,2.41626,0.81038,405,404,419,529,516,1037,1046,1076,1026,1395,1044,1960,2022,2284,2024,2485,2489,3012,2491,3455,3454,3457,3459,3818,3817,4183
880,0.80781,2.28127,0.81443,1.25608,0.82979,1.22066,2.42393,0.81295,405,404,419,528,517,1037,1045,1075,1026,1395,1046,2035,2022,2293,2023,2485,3014,2492,3458,3455,3457,3462,3818,3819,4182
890,0.80912,2.2891,0.81722,1.25179,0.8315,1.21452,2.43618,0.81706,406,405,421,526,517,1037,1045,1074,1025,1395,1049,2013,2025,2023,2302,2024,2484,3015,2488,3458,3456,3818,3819,4182
900,0.82138,2.36636,0.84481,1.21092,0.83656,1.19612,2.47364,0.82963,406,407,421,520,516,1038,1045,1074,1025,1395,1053,2028,2023,2022,2312,2485,3012,2492,3455,3457,3460,3818,3819,4182
910,0.81725,2.33946,0.8352,1.22484,0.83595,1.19837,2.469,0.82807,405,406,421,519,517,1039,1044,1073,1025,1395,1055,2019,2024,2023,2323,2485,2487,3015,2488,3457,3454,3456,3458,3461,3818,3817,4182
920,0.81625,2.33306,0.83292,1.2282,0.84004,1.18332,2.50041,0.8386,405,407,421,518,517,1039,1045,1073,1025,1395,1058,2024,2022,2023,2341,2485,2488,3012,2496,3454,3455,3457,3459,3817,3818,3819,4182
930,0.82274,2.37538,0.84803,1.20631,0.84128,1.17873,2.51015,0.84187,406,408,421,516,517,1039,1045,1072,1024,1395,1061,2022,2023,2363,2485,2488,3012,2492,3454,3455,3458,3461,3818,3817,3819,4180
940,0.82542,2.39352,0.85451,1.19717,0.84142,1.17823,2.51121,0.84223,407,408,421,514,517,1040,1044,1072,1024,1395,1062,2022,2023,2393,2485,2488,3013,2489,3455,3453,3454,3457,3459,3817,3818,4180
950,0.81539,2.32759,0.83097,1.23108,0.84293,1.17259,2.52329,0.84628,407,408,421,515,518,1040,1045,1072,1024,1395,1066,2022,2431,2024,2486,2489,3012,2494,3453,3451,3454,3458,3818,3817,4180
960,0.82657,2.40145,0.85733,1.19322,0.84522,1.16402,2.54187,0.85251,407,408,422,516,518,1041,1045,1071,1024,1395,1069,2022,2467,2489,2487,3013,2497,3454,3452,3455,3458,3818,3817,4180
970,0.8258,2.39616,0.85545,1.19585,0.83883,1.1878,2.49097,0.83544,407,408,422,519,518,1042,1045,1070,1023,1394,1072,2023,2493,2488,2489,3014,2491,3454,3452,3455,3457,3461,3817,3819,4179
980,0.82246,2.37352,0.84736,1.20726,0.84238,1.17463,2.5189,0.8448,407,408,421,517,518,1042,1046,1070,1023,1394,1075,2022,2499,2488,2489,3012,2494,3452,3454,3455,3459,3818,3817,4178
990,0.82719,2.40574,0.85887,1.19109,0.84361,1.17007,2.52873,0.8481,407,408,421,520,518,1043,1046,1069,1023,1394,1077,2023,2022,2492,2489,2488,3012,2494,3453,3451,3455,3459,3817,3818,3819,4178
