750,0.82474,2.38888,0.85107,1.18399,0.85638,1.12574,2.63878,0.8849,397,400,401,396,753,711,1032,1021,1031,1049,1048,1028,1043,1423,2021,2108,2490,2920,2994,3197,3455,3456,3749,3752,3946
760,0.82702,2.40457,0.85666,1.17627,0.85844,1.11762,2.65795,0.89133,398,401,402,397,756,713,1031,1019,1030,1048,1046,1026,1041,1431,2020,2107,2488,2490,2912,2995,3198,3456,3457,3749,3752,3945
770,0.82564,2.39505,0.85327,1.18094,0.85688,1.12379,2.64336,0.88644,398,403,401,758,716,1030,1018,1029,1046,1044,1024,1039,1442,2020,2021,2105,2488,2909,2993,3196,3456,3457,3751,3754,3455,3945
780,0.82591,2.39692,0.85393,1.18002,0.85837,1.11791,2.65725,0.8911,397,405,399,761,719,1029,1016,1028,1045,1042,1022,1037,1454,2020,2021,2108,2490,2488,2918,2993,3196,3457,3458,3456,3751,3753,3945
790,0.82237,2.37294,0.84539,1.19195,0.85797,1.11948,2.65352,0.88985,397,405,402,399,400,762,722,1028,1015,1026,1043,1040,1020,1035,1468,2021,2110,2490,2489,2917,2991,3198,3456,3751,3752,3455,3946
800,0.82881,2.4171,0.86113,1.17017,0.85738,1.12182,2.648,0.888,399,402,400,764,725,1027,1014,1025,1042,1039,1019,1034,1479,2020,2109,2490,2489,2916,2993,3198,3455,3456,3752,3946
810,0.82736,2.40698,0.85752,1.17509,0.85954,1.11326,2.66835,0.89482,400,399,402,401,765,728,1027,1013,1024,1041,1038,1018,1033,1491,2020,2021,2109,2489,2488,2914,2992,3200,3454,3456,3455,3753,3752,3945
820,0.82884,2.41736,0.86122,1.17004,0.85944,1.11365,2.66741,0.89451,400,399,402,763,729,1026,1013,1024,1040,1037,1017,1032,1504,2021,2020,2107,2489,2919,2992,3200,3456,3754,3752,3457,3945
830,0.82427,2.38568,0.84993,1.18558,0.86216,1.10285,2.69354,0.90327,400,401,399,403,763,730,1026,1012,1023,1040,1037,1016,1030,1520,2020,2021,2110,2491,2490,2917,2991,3201,3455,3456,3753,3752,3943
840,0.82515,2.3917,0.85208,1.1826,0.85835,1.11799,2.65707,0.89104,401,404,399,402,764,733,1025,1012,1022,1038,1036,1014,1028,1532,2021,2020,2109,2492,2490,2919,2992,3202,3454,3457,3455,3750,3753,3943
850,0.82564,2.39507,0.85328,1.18093,0.86126,1.10644,2.6848,0.90034,399,405,398,404,765,735,1023,1011,1022,1037,1035,1013,1027,1544,2021,2110,2489,2488,2916,2991,3201,3456,3751,3755,3457,3944
860,0.82879,2.41702,0.8611,1.17021,0.85792,1.1197,2.65301,0.88968,397,405,400,402,404,767,738,1022,1010,1021,1035,1034,1012,1026,1554,2019,2020,2111,2488,2489,2919,2991,3201,3456,3454,3455,3752,3755,3943
870,0.82862,2.41582,0.86067,1.17079,0.85886,1.11595,2.66191,0.89266,398,404,402,401,767,740,1021,1009,1020,1034,1012,1024,1562,2021,2020,2112,2489,2488,2914,2990,3200,3455,3752,3755,3454,3942
880,0.82856,2.41539,0.86052,1.171,0.85848,1.11747,2.65829,0.89145,398,405,403,401,404,767,741,1020,1008,1019,1033,1011,1023,1569,2020,2019,2111,2491,2489,2916,2990,3199,3455,3456,3753,3754,3943
890,0.82425,2.38555,0.84989,1.18565,0.86581,1.08815,2.72993,0.91547,397,406,403,399,768,744,1020,1007,1018,1032,1010,1022,1574,2019,2020,2021,2108,2490,2488,2917,2990,3203,3456,3455,3753,3755,3945
900,0.82979,2.42408,0.86361,1.1668,0.86412,1.09499,2.71287,0.90975,397,407,403,399,405,769,745,1020,1007,1018,1031,1032,1010,1021,1576,2020,2019,2112,2491,2489,2915,2989,3203,3455,3454,3752,3754,3945
910,0.8322,2.44146,0.8698,1.15849,0.86147,1.10559,2.68686,0.90103,399,407,404,401,406,771,747,1020,1007,1018,1032,1010,1021,1581,2021,2113,2489,2918,2990,3201,3454,3455,3453,3754,3756,3944
920,0.83136,2.43533,0.86762,1.16141,0.86446,1.09362,2.71627,0.91089,400,407,404,403,405,772,747,1019,1006,1017,1031,1009,1020,1585,2020,2112,2489,2915,2990,3202,3454,3456,3755,3756,3455,3944
930,0.82866,2.41607,0.86076,1.17067,0.86342,1.09778,2.70597,0.90744,401,405,404,406,771,748,1018,1006,1017,1031,1009,1019,1589,2019,2020,2112,2490,2919,2988,3201,3455,3454,3753,3453,3943
940,0.83215,2.44107,0.86967,1.15868,0.86372,1.09658,2.70894,0.90843,402,404,403,406,771,749,1017,1005,1030,1008,1018,1592,2020,2021,2113,2490,2917,2989,3198,3453,3454,3753,3754,3942
950,0.82972,2.42359,0.86344,1.16704,0.86339,1.09792,2.70563,0.90732,399,403,401,406,773,750,1015,1005,1016,1029,1006,1018,1595,2020,2021,2111,2490,2489,2916,2989,3200,3453,3455,3754,3454,3943
960,0.83117,2.43399,0.86714,1.16205,0.86264,1.10091,2.69828,0.90486,398,404,402,407,774,751,1014,1004,1015,1029,1028,1018,1599,2020,2021,2112,2491,2919,2988,3202,3454,3456,3453,3753,3944
970,0.836,2.46954,0.87981,1.14532,0.86185,1.1041,2.6905,0.90225,397,407,402,404,406,775,752,1013,1003,1015,1028,1026,1018,1602,2020,2116,2489,2490,2915,2989,3200,3454,3453,3754,3755,3944
980,0.83689,2.47628,0.88221,1.1422,0.86347,1.09757,2.70648,0.90761,399,408,402,407,775,753,1012,1003,1015,1027,1026,1017,1606,2020,2117,2489,2916,2988,3202,3455,3453,3753,3454,3942
990,0.82937,2.42112,0.86256,1.16823,0.85895,1.1156,2.66274,0.89294,401,407,399,404,776,754,1013,1003,1016,1028,1027,1004,1018,1608,2020,2115,2490,2488,2918,2988,3203,3454,3455,3754,3943
